foto,strana,slogan,name,scenari,rezhisser,nameang,genre,dlina
/storage/282101_500x800x250.jpg,Великобритания,,Девушка (,Гвинет Хьюз,Джулиан Джарролд,The Girl,Драма, 86 мин.
,,,Великая тысяча (,,,,,
/storage/203158_500x800x250.jpg,Украина,,Выход (,Иван Шевченко,Игорь Копылов,Vykhod,Драма, 89 мин.
,,,71 (,,,,,
/storage/1199550_500x800x250.jpg,Великобритания,,71 (,Грегори Бурк,Ян Деманж,'71,Боевик, 100 мин.
,,,"Прощай, Бафана (",,,,,
/storage/290331_500x800x250.jpg,Германия,,"Прощай, Бафана (",Боб Грэм,Билле Аугусто,Goodbye Bafana,Драма, 140 мин.
/storage/1674526_500x800x250.jpg,Ливан,,Дорога (,Рана Салем,Рана Салем,The Road,Драма, 96 мин.
,,,Дом дьявола (,,,,,
/storage/213403_500x800x250.jpg,США,,Дом дьявола (,Тай Уэст,Тай Уэст,The House of the Devil,Ужасы, 95 мин.
,,,Заточка (,,,,,
/storage/225529_500x800x250.jpg,Великобритания,,Заточка (,Пол Кантер,Мо Али,Shank,Боевик, 90 мин.
/storage/1674349_500x800x250.jpg,США,,Гимнастка (,,Нед Фарр,The Gymnast,Драма, 98 мин.
,,,Книга желаний (,,,,,
/storage/247939_500x800x250.jpg,Канада,,Книга желаний (,Питер Мохан,Дэвид Уивер,Holiday Wishes,Фэнтези, 92 мин.
,,,Гоп-стоп (,,,,,
/storage/246503_500x800x250.jpg,Россия,,Гоп-стоп (,Павел Бардин,Павел Бардин,,Комедия, 97 мин.
/storage/287327_500x800x250.jpg,Россия,,Криминальные обстоятельства (,Гиви Шавгулидзе,Владимир Карабанов,,Комедия, 83 мин.
,,,Стрелок (,,,,,
/storage/288349_500x800x250.jpg,Дания,,Стрелок (,Ларс Андерсен,Аннетт К. Олесен,Skytten,Триллер, 90 мин.
,,,Земля под ударом (,,,,,
/storage/197192_500x800x250.jpg,США,,Земля под ударом (,Michael Konyves,Терри Каннингэм,Earthstorm,Фантастика, 90 мин.
,,,Мисс Марпл: Убийство - это легко! (,,,,,
/storage/234258_500x800x250.jpg,Индия,,Я вижу тебя (,Вивек Агравал,Вивек Агравал,I See You,Драма, 122 мин.
,,,Сироп (,,,,,
/storage/1684742_500x800x250.jpg,США,,Сироп (,Макс Бэрри,Арам Раппапорт,Syrup,Драма, 90 мин.
,,,Франкенвини (,,,,,
/storage/281025_500x800x250.jpg,США,,Франкенвини (,Джон Огаст,Тим Бертон,Frankenweenie,Мультфильм, 87 мин.
,,,Омерзительная восьмерка (,,,,,
/storage/1648946_500x800x250.jpg,США,,Омерзительная восьмерка (,Квентин Тарантино,Квентин Тарантино,The Hateful Eight,Триллер, 182 мин.
,,,Лето. Одноклассники. Любовь (,,,,,
/storage/271940_500x800x250.jpg,США,,Лето. Одноклассники. Любовь (,Лиза Азуэлос,Лиза Азуэлос,LOL,Драма, 97 мин.
,,,Страна чудес (,,,,,
/storage/1651451_500x800x250.jpg,Россия,,Страна чудес (,Леонид Барац,Дмитрий Дьяченко,,Комедия, 80 мин.
,,,Анаконда 4: Кровавый След (,,,,,
/storage/291404_500x800x250.jpg,США,,Анаконда 4: Кровавый След (,Дэвид С. Олсон,Дон Э. ФонтЛеРой,Anaconda 4: Trail of Blood,Ужасы, 88 мин.
/storage/200848_500x800x250.jpg,Россия,,Тушите свет (,,Сайдо Курбанов,,Комедия, 75 мин.
/storage/292171_500x800x250.jpg,Корея,,Даосский маг Чон У Чхи (,,Dong-hun Choi,Woochi,Боевик, 136 мин.
,,,С праздниками ничто не сравнится (,,,,,
/storage/213754_500x800x250.jpg,США,,С праздниками ничто не сравнится (,Элисон Свон,Альфредо Родригес де Вилла,Nothing Like the Holidays,Комедия, 98 мин.
/storage/1179971_500x800x250.jpg,Италия,,Великая тысяча (,Грациано Диана,Стефано Реали,Eravamo solo mille,Драма, 200 мин.
,,,Медсестра 3D (,,,,,
/storage/1148133_500x800x250.jpg,США,,Медсестра 3D (,Дуглас Арниокоски,Дуглас Арниокоски,Nurse 3-D,Триллер, 84 мин.
,,,Тебе конец! (,,,,,
/storage/295909_500x800x250.jpg,США,,Тебе конец! (,Саймон Баррет,Адам Вингард,You're Next,Ужасы, 95 мин.
,,,Дочь якудзы (,,,,,
/storage/292662_500x800x250.jpg,Россия,,Дочь якудзы (,Сергей Бодров,Сергей Бодров,,Комедия, 81 мин.
,,,Полтора рыцаря: В поисках похищенной принцессы Херцелинды (,,,,,
/storage/203373_500x800x250.jpg,Германия,,Полтора рыцаря: В поисках похищенной принцессы Херцелинды (,Оливер Филипп,Тиль Швайгер,1 1/2 Ritter - Auf der Suche nach der hinrei?enden Herzelinde,Комедия, 101 мин.
,,,Темные углы (,,,,,
/storage/290262_500x800x250.jpg,США,,Темные углы (,Рей Гауэр,Рей Гауэр,Dark Corners,Триллер, 92 мин.
/storage/288045_500x800x250.jpg,Россия,,Протоколы войны (,,Людмила Снигирева,,Документальный, 52 мин.
/storage/287722_500x800x250.jpg,США,,Удивительные приключения живого трупа (,,Джастин Пол Риттер,The Amazing Adventures of the Living Corpse,Мультфильм, 87 мин.
/storage/295851_500x800x250.jpg,США,,Внизу (,Брайан С. Смит,Ларри Фесенден,Beneath,Ужасы, 90 мин.
,,,Секс по алфавиту (,,,,,
/storage/291262_500x800x250.jpg,Канада,,Секс по алфавиту (,Карл ДиПелино,Карл ДиПелино,Pigs,Комедия, 85 мин.
/storage/289574_500x800x250.jpg,США,,Трогательное чувство (,,Линн Шелтон,Touchy Feely,Драма, 88 мин.
,,,Четыре возраста любви (,,,,,
/storage/199308_500x800x250.jpg,Россия,,Четыре возраста любви (,Алексей Головченко,Сергей Мокрицкий,,Драма, 97 мин.
,,,Проклятая тюрьма (,,,,,
/storage/291507_500x800x250.jpg,США,,Проклятая тюрьма (,Рик Глассман,Кевин ВанХук,Death Row,Ужасы, 90 мин.
,,,Обвальщики (,,,,,
,,,"Всё, что есть у тебя (",,,,,
/storage/253231_500x800x250.jpg,США,,"Всё, что есть у тебя (",Кэрол Энн Хеффнер,Нима Бартнет,All You've Got,Драма, 95 мин.
/storage/199588_500x800x250.jpg,Норвегия,,Остаться в живых (,Thomas Moldestad,Роар Утхауг,Fritt vilt,Ужасы, 97 мин.
,,,Что тебя не убивает (,,,,,
/storage/272526_500x800x250.jpg,США,,Что тебя не убивает (,Брайан Гудман,Брайан Гудман,What Doesn't Kill You,Драма, 100 мин.
,,,Красавица и чудовище (,,,,,
/storage/291893_500x800x250.jpg,Австралия,,Красавица и чудовище (,,Дэвид Лестер,Beauty and the Beast,Фэнтези, 89 мин.
,,,Времена года (,,,,,
/storage/267717_500x800x250.jpg,Великобритания,,Времена года (,Панкадж Капур,Панкадж Капур,Mausam,Триллер, 162 мин.
,,,"Женщина, не склонная к авантюрам (",,,,,
/storage/199658_500x800x250.jpg,Украина,,"Женщина, не склонная к авантюрам (",Наталия Хабарова,Николай Михайлов,"Zhenschina, ne sklonnaya k avanturam",Мелодрама, 98 мин.
/storage/283096_500x800x250.jpg,Россия,,Любить нельзя забыть (,Елена Ласкарева,Вячеслав Лавров,,Мелодрама, 87 мин.
/storage/295774_500x800x250.jpg,США,,Обвальщики (,Ким Хенкел,Дуан Грейвз,Butcher Boys,Ужасы, 86 мин.
,,,Только секс (,,,,,
/storage/204162_500x800x250.jpg,США,,Только секс (,Стиви Лонг,Джоэль Виртел,Strictly Sexual,Комедия, 99 мин.
,,,Путь домой (,,,,,
/storage/204892_500x800x250.jpg,Россия,,Путь домой (,Вадим Шахнович,Сергей Краснов,,Боевик, 87 мин.
,,,Паприка (,,,,,
/storage/290708_500x800x250.jpg,Япония,,Паприка (,Ясутака Тсутсуи,Сатоши Кон,Paprika,Мультфильм, 90 мин.
,,,Варенье из сакуры (,,,,,
/storage/292062_500x800x250.jpg,Россия,,Егорушка (,Петр Гладилин,Александр Кулямин,,Драма, 91 мин.
,,,Уитни (,,,,,
/storage/1680936_500x800x250.jpg,США,,Уитни (,Шем Биттерман,Анжела Бассетт,Whitney,Драма, 88 мин.
,,,"Дома, построенные в октябре (",,,,,
/storage/1656212_500x800x250.jpg,США,,"Дома, построенные в октябре (",Бобби Роу,Бобби Роу,The Houses October Built,Ужасы, 91 мин.
/storage/1681445_500x800x250.jpg,Россия,,Холодный фронт (,Роман Волобуев,Роман Волобуев,,Триллер, 91 мин.
,,,Сестринство ночи (,,,,,
/storage/1681378_500x800x250.jpg,США,,Сестринство ночи (,Мэрлин Фу,Кэрин Вэйчтер,The Sisterhood of Night,Триллер, 104 мин.
,,,Любовная загвоздка (,,,,,
/storage/1471829_500x800x250.jpg,США,,Любовная загвоздка (,Кристин Гор,Дэвид О. Расселл,Accidental Love,Мелодрама, 100 мин.
,,,Ограбление по-американски (,,,,,
/storage/1371576_500x800x250.jpg,США,,Ограбление по-американски (,Рауль Инглис,Сарик Андреасян,American Heist,Триллер, 94 мин.
,,,Лес призраков (,,,,,
/storage/1679500_500x800x250.jpg,США,,Лес призраков (,Ник Антоска,Джейсон Зада,The Forest,Ужасы, 93 мин.
,,,Посланник судьбы (,,,,,
/storage/1679734_500x800x250.jpg,Индия,,Посланник судьбы (,М. Раджан,М. Раджан,Velayudham,Фэнтези, 160 мин.
,,,"Я, я и только я (",,,,,
/storage/1213694_500x800x250.jpg,Индия,,"Я, я и только я (",Девика Бхагат,Капиль Шарма,"I, Me aur Main",Драма, 145 мин.
/storage/1164890_500x800x250.jpg,Индия,,Бесчисленные неудачи Раманы (,С.С. Раджамули,С.С. Раджамули,Maryada Ramanna,Боевик, 125 мин.
/storage/1193188_500x800x250.jpg,Индия,,Любовь повсюду (,,Прабхудева,Engeyum Kadhal,Мелодрама, 125 мин.
,,,Бронирование (,,,,,
/storage/1202182_500x800x250.jpg,Индия,,Бронирование (,Пракаш Джха,Пракаш Джха,Aarakshan,Триллер, 164 мин.
